0.000174, 0.17399
0.000175, 0.17225
0.000176, 0.170527
0.000177, 0.168822
0.000178, 0.167134
0.000179, 0.165463
0.00018, 0.163808
0.000181, 0.16217
0.000182, 0.160548
0.000183, 0.158943
0.000184, 0.157353
0.000185, 0.15578
0.000186, 0.154222
0.000187, 0.15268
0.000188, 0.151153
0.000189, 0.149641
0.00019, 0.148145
0.000191, 0.146664
0.000192, 0.145197
0.000193, 0.143745
0.000194, 0.142307
0.000195, 0.140884
0.000196, 0.139476
0.000197, 0.138081
0.000198, 0.1367
0.000199, 0.135333
0.0002, 0.13398
0.000201, 0.13264
0.000202, 0.131313
0.000203, 0.13
0.000204, 0.1287
0.000205, 0.127413
0.000206, 0.126139
0.000207, 0.124878
0.000208, 0.123629
0.000209, 0.122393
0.00021, 0.121169
0.000211, 0.119957
0.000212, 0.118758
0.000213, 0.11757
0.000214, 0.116394
0.000215, 0.11523
0.000216, 0.114078
0.000217, 0.112937
0.000218, 0.111808
0.000219, 0.11069
0.00022, 0.109583
0.000221, 0.108487
0.000222, 0.107402
0.000223, 0.106328
0.000224, 0.105265
0.000225, 0.104212
0.000226, 0.10317
0.000227, 0.102138
0.000228, 0.101117
0.000229, 0.100106
0.00023, 0.0991048
0.000231, 0.0981138
0.000232, 0.0971326
0.000233, 0.0961613
0.000234, 0.0951997
0.000235, 0.0942477
0.000236, 0.0933052
0.000237, 0.0923722
0.000238, 0.0914484
0.000239, 0.090534
0.00024, 0.0896286
0.000241, 0.0887323
0.000242, 0.087845
0.000243, 0.0869666
0.000244, 0.0860969
0.000245, 0.0852359
0.000246, 0.0843836
0.000247, 0.0835397
0.000248, 0.0827043
0.000249, 0.0818773
0.00025, 0.0810585
0.000251, 0.0802479
0.000252, 0.0794455
0.000253, 0.078651
0.000254, 0.0778645
0.000255, 0.0770858
0.000256, 0.076315
0.000257, 0.0755518
0.000258, 0.0747963
0.000259, 0.0740484
0.00026, 0.0733079
0.000261, 0.0725748
0.000262, 0.071849
0.000263, 0.0711306
0.000264, 0.0704192
0.000265, 0.0697151
0.000266, 0.0690179
0.000267, 0.0683277
0.000268, 0.0676444
0.000269, 0.066968
0.00027, 0.0662983
0.000271, 0.0656353
0.000272, 0.064979
0.000273, 0.0643292
0.000274, 0.0636859
0.000275, 0.063049
0.000276, 0.0624186
0.000277, 0.0617944
0.000278, 0.0611764
0.000279, 0.0605647
0.00028, 0.059959
0.000281, 0.0593594
0.000282, 0.0587658
0.000283, 0.0581782
0.000284, 0.0575964
0.000285, 0.0570204
0.000286, 0.0564502
0.000287, 0.0558857
0.000288, 0.0553269
0.000289, 0.0547736
0.00029, 0.0542259
0.000291, 0.0536836
0.000292, 0.0531468
